Motif;StartSec;EndSec
Horn;1001.92;1003.2
Horn;1004.48;1005.775
Horn;1499.923;1500.903
Horn;1958.0;1966.315
Horn;1958.0;1971.39
Horn;2023.32;2027.835
Horn;2023.32;2033.239
Horn;2034.46;2045.079
Ring;937.32;941.4432
Ring;937.32;945.2262
Ring;962.06;973.0162
Ring;1644.73;1647.068
Ring;2211.04;2216.657
Ring;2211.04;2231.357
Ritt;1667.611;1668.675
Ritt;1669.223;1670.858
Ritt;1689.995;1691.145
Ritt;1692.275;1693.385
Ritt;1694.491;1695.594
Ritt;1696.674;1698.258
Ritt;1696.674;1699.955
Ritt;1702.533;1704.113
Ritt;1704.64;1706.275
Ritt;1706.82;1707.75
Ritt;1712.159;1714.135
Ritt;1716.985;1718.737
Ritt;1724.36;1726.098
Schicksal;101.753;112.5465
Schicksal;147.2268;153.6452
Schicksal;682.39;690.706
Schicksal;694.13;700.1976
Schicksal;899.64;907.7559
Schicksal;1068.8;1078.096
Schicksal;1068.8;1088.016
Schwert;995.2763;997.8604
Siegfried;1502.931;1507.438
Siegfried;1502.931;1508.69
Siegfried;1615.553;1623.958
Vertrag;349.83;355.4292
Vertrag;658.915;662.65
Vertrag;781.1574;785.5579
Vertrag;781.1574;789.7078
Vertrag;809.69;818.1727
